dot,PTC,quantity,sale_price,reason,source_file
2024-11-22,SKU04532,1,,Missing product or sale price,sales_transactions.csv
2024-11-22,SKU03753,1,,Missing product or sale price,sales_transactions.csv
2024-11-22,SKU01679,1,,Missing product or sale price,sales_transactions.csv
2024-11-23,SKU02517,1,,Missing product or sale price,sales_transactions.csv
2024-11-23,SKU03651,1,,Missing product or sale price,sales_transactions.csv
2024-11-23,SKU04524,1,,Missing product or sale price,sales_transactions.csv
2024-11-23,SKU01308,1,,Missing product or sale price,sales_transactions.csv
2024-11-24,SKU03822,1,,Missing product or sale price,sales_transactions.csv
2024-11-24,SKU02472,1,,Missing product or sale price,sales_transactions.csv
2024-11-24,SKU00838,1,,Missing product or sale price,sales_transactions.csv
2024-11-24,SKU01797,1,,Missing product or sale price,sales_transactions.csv
2024-11-25,SKU00431,1,,Missing product or sale price,sales_transactions.csv
2024-11-26,SKU04962,1,,Missing product or sale price,sales_transactions.csv
2024-11-26,SKU03680,1,,Missing product or sale price,sales_transactions.csv
2024-11-26,SKU00771,1,,Missing product or sale price,sales_transactions.csv
2024-11-26,SKU03862,2,,Missing product or sale price,sales_transactions.csv
2024-11-27,SKU03392,1,,Missing product or sale price,sales_transactions.csv
2024-11-27,SKU04961,1,,Missing product or sale price,sales_transactions.csv
2024-11-27,SKU03816,1,,Missing product or sale price,sales_transactions.csv
2024-11-27,SKU04418,1,,Missing product or sale price,sales_transactions.csv
2024-11-28,SKU04729,1,,Missing product or sale price,sales_transactions.csv
2024-11-28,SKU03104,1,,Missing product or sale price,sales_transactions.csv
2024-11-28,SKU00467,1,,Missing product or sale price,sales_transactions.csv
2024-11-29,SKU04070,3,,Missing product or sale price,sales_transactions.csv
2024-11-29,SKU02937,3,,Missing product or sale price,sales_transactions.csv
2024-11-29,SKU01450,1,,Missing product or sale price,sales_transactions.csv
2024-11-30,SKU00233,1,,Missing product or sale price,sales_transactions.csv
2024-11-30,SKU03058,1,,Missing product or sale price,sales_transactions.csv
2024-11-30,SKU03122,1,,Missing product or sale price,sales_transactions.csv
2024-11-30,SKU04649,1,,Missing product or sale price,sales_transactions.csv
2024-11-30,SKU04387,1,,Missing product or sale price,sales_transactions.csv
2024-12-01,SKU00307,2,,Missing product or sale price,sales_transactions.csv
2024-12-01,SKU03688,1,,Missing product or sale price,sales_transactions.csv
2024-12-01,SKU02508,2,,Missing product or sale price,sales_transactions.csv
2024-12-01,SKU00705,1,,Missing product or sale price,sales_transactions.csv
2024-12-02,SKU00772,1,,Missing product or sale price,sales_transactions.csv
2024-12-02,SKU02449,1,,Missing product or sale price,sales_transactions.csv
2024-12-03,SKU04100,1,,Missing product or sale price,sales_transactions.csv
2024-12-03,SKU04132,1,,Missing product or sale price,sales_transactions.csv
2024-12-03,SKU04805,1,,Missing product or sale price,sales_transactions.csv
2024-12-03,SKU04118,1,,Missing product or sale price,sales_transactions.csv
2024-12-03,SKU02165,1,,Missing product or sale price,sales_transactions.csv
2024-12-04,SKU02370,1,,Missing product or sale price,sales_transactions.csv
2024-12-04,SKU01241,1,,Missing product or sale price,sales_transactions.csv
2024-12-04,SKU00527,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU00207,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU01163,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU02114,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU02229,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU00763,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU03183,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU04458,2,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU01925,1,,Missing product or sale price,sales_transactions.csv
2024-12-05,SKU03252,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU03199,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU03021,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU03055,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU04518,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU01225,1,,Missing product or sale price,sales_transactions.csv
2024-12-06,SKU03203,1,,Missing product or sale price,sales_transactions.csv
2024-12-07,SKU03899,1,,Missing product or sale price,sales_transactions.csv
2024-12-07,SKU00445,1,,Missing product or sale price,sales_transactions.csv
2024-12-07,SKU00031,1,,Missing product or sale price,sales_transactions.csv
2024-12-07,SKU02341,1,,Missing product or sale price,sales_transactions.csv
2024-12-07,SKU04097,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU01099,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU02702,2,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU00788,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU03780,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU00572,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU03884,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU04126,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU04201,1,,Missing product or sale price,sales_transactions.csv
2024-12-08,SKU00453,1,,Missing product or sale price,sales_transactions.csv
2024-12-09,SKU00635,1,,Missing product or sale price,sales_transactions.csv
2024-12-09,SKU02421,2,,Missing product or sale price,sales_transactions.csv
2024-12-10,SKU01760,1,,Missing product or sale price,sales_transactions.csv
2024-12-10,SKU00439,1,,Missing product or sale price,sales_transactions.csv
2024-12-10,SKU01155,1,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU00880,1,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU03865,3,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU04206,1,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU04563,2,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU01311,1,,Missing product or sale price,sales_transactions.csv
2024-12-11,SKU02711,2,,Missing product or sale price,sales_transactions.csv
2024-12-12,SKU00851,1,,Missing product or sale price,sales_transactions.csv
2024-12-12,SKU04496,2,,Missing product or sale price,sales_transactions.csv
2024-12-12,SKU03649,1,,Missing product or sale price,sales_transactions.csv
2024-12-13,SKU03420,1,,Missing product or sale price,sales_transactions.csv
2024-12-14,SKU04056,1,,Missing product or sale price,sales_transactions.csv
2024-12-14,SKU01848,3,,Missing product or sale price,sales_transactions.csv
2024-12-14,SKU03085,1,,Missing product or sale price,sales_transactions.csv
2024-12-14,SKU01055,1,,Missing product or sale price,sales_transactions.csv
2024-12-15,SKU01006,1,,Missing product or sale price,sales_transactions.csv
2024-12-15,SKU00127,1,,Missing product or sale price,sales_transactions.csv
2024-12-15,SKU03305,1,,Missing product or sale price,sales_transactions.csv
2024-12-16,SKU00030,1,,Missing product or sale price,sales_transactions.csv
2024-12-16,SKU03569,1,,Missing product or sale price,sales_transactions.csv
2024-12-16,SKU01440,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU03917,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU00109,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU02524,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU03777,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU04332,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU00032,1,,Missing product or sale price,sales_transactions.csv
2024-12-17,SKU03100,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU02158,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU03581,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU03943,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU03255,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU00086,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU01431,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU03680,1,,Missing product or sale price,sales_transactions.csv
2024-12-18,SKU03159,1,,Missing product or sale price,sales_transactions.csv
2024-12-19,SKU01735,1,,Missing product or sale price,sales_transactions.csv
2024-12-19,SKU00072,1,,Missing product or sale price,sales_transactions.csv
2024-12-19,SKU00874,1,,Missing product or sale price,sales_transactions.csv
2024-12-19,SKU00041,1,,Missing product or sale price,sales_transactions.csv
2024-12-19,SKU04573,1,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU02422,2,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU03324,1,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU04537,1,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU01009,1,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU01986,1,,Missing product or sale price,sales_transactions.csv
2024-12-20,SKU03089,1,,Missing product or sale price,sales_transactions.csv
2024-12-21,SKU03722,1,,Missing product or sale price,sales_transactions.csv
2024-12-21,SKU01453,1,,Missing product or sale price,sales_transactions.csv
2024-12-21,SKU01908,1,,Missing product or sale price,sales_transactions.csv
2024-12-21,SKU01787,1,,Missing product or sale price,sales_transactions.csv
2024-12-22,SKU04573,1,,Missing product or sale price,sales_transactions.csv
2024-12-22,SKU02439,1,,Missing product or sale price,sales_transactions.csv
2024-12-22,SKU03903,1,,Missing product or sale price,sales_transactions.csv
2024-12-22,SKU02300,2,,Missing product or sale price,sales_transactions.csv
2024-12-22,SKU02786,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU02503,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU01014,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU04378,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU03668,2,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU04180,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU02749,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU03286,1,,Missing product or sale price,sales_transactions.csv
2024-12-23,SKU01034,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU02447,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU00106,2,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU04990,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU01519,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU02477,2,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU02151,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU00268,1,,Missing product or sale price,sales_transactions.csv
2024-12-24,SKU03177,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU00473,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU02800,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU01598,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU04753,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU02869,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU02721,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU02858,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU00490,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU03226,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU01736,1,,Missing product or sale price,sales_transactions.csv
2024-12-25,SKU02495,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU03759,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU01314,2,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU04840,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU01682,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU01442,2,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU03003,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU01606,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU03930,1,,Missing product or sale price,sales_transactions.csv
2024-12-26,SKU01588,1,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU04027,3,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU00718,1,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU04984,1,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU04708,1,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU04401,1,,Missing product or sale price,sales_transactions.csv
2024-12-27,SKU00723,2,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU02832,1,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU01666,3,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU04444,1,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU03269,1,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU03726,1,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU04876,1,,Missing product or sale price,sales_transactions.csv
2024-12-28,SKU02218,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU00893,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU02609,2,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU00339,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU04520,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU03226,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU03053,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU04475,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU01832,2,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU01667,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU04832,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU02687,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU04185,2,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU03279,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU00475,1,,Missing product or sale price,sales_transactions.csv
2024-12-29,SKU04088,2,,Missing product or sale price,sales_transactions.csv
2024-12-30,SKU04817,1,,Missing product or sale price,sales_transactions.csv
2024-12-30,SKU00160,1,,Missing product or sale price,sales_transactions.csv
2024-12-30,SKU00728,1,,Missing product or sale price,sales_transactions.csv
2024-12-30,SKU03020,1,,Missing product or sale price,sales_transactions.csv
2024-12-31,SKU01792,1,,Missing product or sale price,sales_transactions.csv
2024-12-31,SKU03913,1,,Missing product or sale price,sales_transactions.csv
2024-12-31,SKU03118,1,,Missing product or sale price,sales_transactions.csv
2025-01-01,SKU03030,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU01497,2,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU04777,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU04410,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU02186,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU02019,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU02962,1,,Missing product or sale price,sales_transactions.csv
2025-01-02,SKU00598,1,,Missing product or sale price,sales_transactions.csv
2025-01-03,SKU03572,1,,Missing product or sale price,sales_transactions.csv
2025-01-03,SKU01647,1,,Missing product or sale price,sales_transactions.csv
2025-01-03,SKU01319,1,,Missing product or sale price,sales_transactions.csv
2025-01-04,SKU04041,2,,Missing product or sale price,sales_transactions.csv
2025-01-04,SKU00298,1,,Missing product or sale price,sales_transactions.csv
2025-01-04,SKU02596,1,,Missing product or sale price,sales_transactions.csv
2025-01-05,SKU02084,1,,Missing product or sale price,sales_transactions.csv
2025-01-05,SKU03132,1,,Missing product or sale price,sales_transactions.csv
2025-01-05,SKU02312,1,,Missing product or sale price,sales_transactions.csv
2025-01-05,SKU03280,1,,Missing product or sale price,sales_transactions.csv
2025-01-05,SKU01285,1,,Missing product or sale price,sales_transactions.csv
2025-01-06,SKU04671,1,,Missing product or sale price,sales_transactions.csv
2025-01-07,SKU00216,1,,Missing product or sale price,sales_transactions.csv
2025-01-07,SKU00643,1,,Missing product or sale price,sales_transactions.csv
2025-01-07,SKU02707,1,,Missing product or sale price,sales_transactions.csv
2025-01-07,SKU04281,1,,Missing product or sale price,sales_transactions.csv
2025-01-07,SKU01029,1,,Missing product or sale price,sales_transactions.csv
2025-01-08,SKU01174,1,,Missing product or sale price,sales_transactions.csv
2025-01-08,SKU02456,1,,Missing product or sale price,sales_transactions.csv
2025-01-09,SKU04136,1,,Missing product or sale price,sales_transactions.csv
2025-01-09,SKU04531,1,,Missing product or sale price,sales_transactions.csv
2025-01-09,SKU04293,1,,Missing product or sale price,sales_transactions.csv
2025-01-09,SKU01054,1,,Missing product or sale price,sales_transactions.csv
2025-01-10,SKU04995,1,,Missing product or sale price,sales_transactions.csv
2025-01-10,SKU04240,1,,Missing product or sale price,sales_transactions.csv
2025-01-10,SKU00013,1,,Missing product or sale price,sales_transactions.csv
2025-01-11,SKU02360,1,,Missing product or sale price,sales_transactions.csv
2025-01-11,SKU02258,1,,Missing product or sale price,sales_transactions.csv
2025-01-11,SKU03849,1,,Missing product or sale price,sales_transactions.csv
2025-01-12,SKU01478,3,,Missing product or sale price,sales_transactions.csv
2025-01-12,SKU04811,1,,Missing product or sale price,sales_transactions.csv
2025-01-12,SKU02980,2,,Missing product or sale price,sales_transactions.csv
2025-01-12,SKU04595,1,,Missing product or sale price,sales_transactions.csv
2025-01-12,SKU00076,1,,Missing product or sale price,sales_transactions.csv
2025-01-13,SKU00182,2,,Missing product or sale price,sales_transactions.csv
2025-01-13,SKU02072,1,,Missing product or sale price,sales_transactions.csv
2025-01-13,SKU01297,1,,Missing product or sale price,sales_transactions.csv
2025-01-13,SKU01158,1,,Missing product or sale price,sales_transactions.csv
2025-01-13,SKU00244,1,,Missing product or sale price,sales_transactions.csv
2025-01-14,SKU02861,1,,Missing product or sale price,sales_transactions.csv
2025-01-14,SKU00500,1,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU03817,1,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU00971,2,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU02086,1,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU01380,1,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU00373,3,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU04173,1,,Missing product or sale price,sales_transactions.csv
2025-01-15,SKU00028,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU01751,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU03109,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU01087,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU03830,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU03290,1,,Missing product or sale price,sales_transactions.csv
2025-01-16,SKU03743,1,,Missing product or sale price,sales_transactions.csv
2025-01-17,SKU02078,1,,Missing product or sale price,sales_transactions.csv
2025-01-17,SKU03303,1,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU00667,2,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU02333,1,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU00768,3,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU02993,1,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU01052,1,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU00898,1,,Missing product or sale price,sales_transactions.csv
2025-01-18,SKU03328,1,,Missing product or sale price,sales_transactions.csv
2025-01-19,SKU00025,1,,Missing product or sale price,sales_transactions.csv
2025-01-19,SKU00404,1,,Missing product or sale price,sales_transactions.csv
2025-01-19,SKU02110,1,,Missing product or sale price,sales_transactions.csv
2025-01-19,SKU01619,2,,Missing product or sale price,sales_transactions.csv
2025-01-19,SKU02018,1,,Missing product or sale price,sales_transactions.csv
2025-01-20,SKU03053,1,,Missing product or sale price,sales_transactions.csv
2025-01-20,SKU03192,1,,Missing product or sale price,sales_transactions.csv
2025-01-20,SKU04676,1,,Missing product or sale price,sales_transactions.csv
2025-01-21,SKU03632,1,,Missing product or sale price,sales_transactions.csv
2025-01-21,SKU01534,3,,Missing product or sale price,sales_transactions.csv
2025-01-22,SKU02851,1,,Missing product or sale price,sales_transactions.csv
2025-01-22,SKU02741,1,,Missing product or sale price,sales_transactions.csv
2025-01-22,SKU00760,1,,Missing product or sale price,sales_transactions.csv
2025-01-22,SKU01913,1,,Missing product or sale price,sales_transactions.csv
2025-01-22,SKU00701,1,,Missing product or sale price,sales_transactions.csv
2025-01-23,SKU00430,3,,Missing product or sale price,sales_transactions.csv
2025-01-23,SKU00421,2,,Missing product or sale price,sales_transactions.csv
2025-01-23,SKU01277,1,,Missing product or sale price,sales_transactions.csv
2025-01-24,SKU04435,1,,Missing product or sale price,sales_transactions.csv
2025-01-24,SKU02892,1,,Missing product or sale price,sales_transactions.csv
2025-01-24,SKU02063,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU00934,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU02084,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU01823,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU01639,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU02276,1,,Missing product or sale price,sales_transactions.csv
2025-01-25,SKU01286,1,,Missing product or sale price,sales_transactions.csv
2025-01-26,SKU05000,1,,Missing product or sale price,sales_transactions.csv
2025-01-26,SKU02933,1,,Missing product or sale price,sales_transactions.csv
2025-01-26,SKU02844,1,,Missing product or sale price,sales_transactions.csv
2025-01-27,SKU04920,1,,Missing product or sale price,sales_transactions.csv
2025-01-27,SKU02330,1,,Missing product or sale price,sales_transactions.csv
2025-01-27,SKU00632,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU03724,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU03181,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU04233,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU02185,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU04833,1,,Missing product or sale price,sales_transactions.csv
2025-01-28,SKU01794,1,,Missing product or sale price,sales_transactions.csv
2025-01-29,SKU01280,1,,Missing product or sale price,sales_transactions.csv
2025-01-29,SKU04725,2,,Missing product or sale price,sales_transactions.csv
2025-01-30,SKU00002,1,,Missing product or sale price,sales_transactions.csv
2025-01-30,SKU02626,1,,Missing product or sale price,sales_transactions.csv
2025-01-31,SKU04819,1,,Missing product or sale price,sales_transactions.csv
2025-01-31,SKU00100,1,,Missing product or sale price,sales_transactions.csv
2025-01-31,SKU04567,1,,Missing product or sale price,sales_transactions.csv
2025-01-31,SKU00245,1,,Missing product or sale price,sales_transactions.csv
2025-02-01,SKU00780,1,,Missing product or sale price,sales_transactions.csv
2025-02-01,SKU02258,1,,Missing product or sale price,sales_transactions.csv
2025-02-01,SKU04262,1,,Missing product or sale price,sales_transactions.csv
2025-02-01,SKU01919,1,,Missing product or sale price,sales_transactions.csv
2025-02-02,SKU01353,1,,Missing product or sale price,sales_transactions.csv
2025-02-02,SKU01618,1,,Missing product or sale price,sales_transactions.csv
2025-02-02,SKU02800,1,,Missing product or sale price,sales_transactions.csv
2025-02-02,SKU03005,2,,Missing product or sale price,sales_transactions.csv
2025-02-02,SKU00967,2,,Missing product or sale price,sales_transactions.csv
2025-02-03,SKU03809,1,,Missing product or sale price,sales_transactions.csv
2025-02-03,SKU02267,1,,Missing product or sale price,sales_transactions.csv
2025-02-03,SKU04804,3,,Missing product or sale price,sales_transactions.csv
2025-02-03,SKU02281,2,,Missing product or sale price,sales_transactions.csv
2025-02-04,SKU02131,1,,Missing product or sale price,sales_transactions.csv
2025-02-04,SKU02973,1,,Missing product or sale price,sales_transactions.csv
2025-02-04,SKU03099,3,,Missing product or sale price,sales_transactions.csv
2025-02-04,SKU04860,1,,Missing product or sale price,sales_transactions.csv
2025-02-04,SKU04913,1,,Missing product or sale price,sales_transactions.csv
2025-02-05,SKU00578,2,,Missing product or sale price,sales_transactions.csv
2025-02-05,SKU04488,1,,Missing product or sale price,sales_transactions.csv
2025-02-06,SKU00951,2,,Missing product or sale price,sales_transactions.csv
2025-02-06,SKU02821,1,,Missing product or sale price,sales_transactions.csv
2025-02-06,SKU01717,1,,Missing product or sale price,sales_transactions.csv
2025-02-07,SKU03239,1,,Missing product or sale price,sales_transactions.csv
2025-02-07,SKU01665,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU00137,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU02181,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU03389,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU04867,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU02229,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU04052,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU04660,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU04751,1,,Missing product or sale price,sales_transactions.csv
2025-02-08,SKU04956,2,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU03825,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU02944,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU03794,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU03493,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU01351,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU00265,1,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU02416,2,,Missing product or sale price,sales_transactions.csv
2025-02-09,SKU04811,1,,Missing product or sale price,sales_transactions.csv
2025-02-10,SKU02629,1,,Missing product or sale price,sales_transactions.csv
2025-02-10,SKU01712,1,,Missing product or sale price,sales_transactions.csv
2025-02-10,SKU01565,1,,Missing product or sale price,sales_transactions.csv
2025-02-10,SKU04951,2,,Missing product or sale price,sales_transactions.csv
2025-02-11,SKU01995,1,,Missing product or sale price,sales_transactions.csv
2025-02-11,SKU01506,1,,Missing product or sale price,sales_transactions.csv
2025-02-11,SKU02140,3,,Missing product or sale price,sales_transactions.csv
2025-02-11,SKU01860,2,,Missing product or sale price,sales_transactions.csv
2025-02-12,SKU02406,1,,Missing product or sale price,sales_transactions.csv
2025-02-12,SKU00954,2,,Missing product or sale price,sales_transactions.csv
2025-02-12,SKU00082,1,,Missing product or sale price,sales_transactions.csv
2025-02-13,SKU01100,1,,Missing product or sale price,sales_transactions.csv
2025-02-13,SKU04479,1,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU00520,1,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU01055,1,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU02685,1,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU01093,2,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU04835,1,,Missing product or sale price,sales_transactions.csv
2025-02-14,SKU00434,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU03492,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU03543,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU03395,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU01979,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU01380,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU02333,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU02430,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU02003,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU02193,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU03885,1,,Missing product or sale price,sales_transactions.csv
2025-02-15,SKU00949,1,,Missing product or sale price,sales_transactions.csv
2025-02-16,SKU04903,1,,Missing product or sale price,sales_transactions.csv
2025-02-16,SKU04886,1,,Missing product or sale price,sales_transactions.csv
2025-02-16,SKU02063,1,,Missing product or sale price,sales_transactions.csv
2025-02-16,SKU01520,2,,Missing product or sale price,sales_transactions.csv
